Tweet text,ID,Label,text_label,split
@pbwelcome @ViggleTips @mkaczmarek65 It's 9 degrees ABOVE Zero here in the Frozen Tundra,275,0,Unlabeled,2
"@AirAsiaSupport Then it is not helpful to get anything from you, so I practically got scammed by airasia. Thanks! Air Asia",276,0,Unlabeled,2
@baygray cue the memes https://t.co/Z0gMsyqV4z,277,0,Unlabeled,2
Another radio nobody here to tell you that you’re embarrassing yourself. Shhhhh. �� https://t.co/vtAmQbTtbO,278,0,Unlabeled,2
@BestBuySupport Never received my email with instructions for redeeming my 14 day Sling TV trial  (from recent Roku purchase),279,0,Unlabeled,2
@racing_matters Awesome you were there for that!!,280,0,Unlabeled,2
"@virginmedia yes I am both and currently our internet is down and so is the tv, therefore restoring to data and watching recordings",281,0,Unlabeled,2
Just shook someone’s hand with a piece of half eaten Italian bread in my hand,282,0,Unlabeled,2
@virginmedia No further update and still not working?,283,0,Unlabeled,2
"@ThreeUKSupport Folks, What is cost of text message to a US number?",284,0,Unlabeled,2
Hey @BN_care Why is this happening? https://t.co/Ze039akyl2,285,0,Unlabeled,2
@pizzahut I've not.,286,0,Unlabeled,2
@BurberryService @AmericanaShops Could not return my purchase since cc machine was not working yet buying was not a problem. Mistreated 100%,287,0,Unlabeled,2
@AdobeCare My Adobe plan includes Lightroom CC and Classic. Interchangeable? Must I apply updates to both? Very unclear since announced.,288,0,Unlabeled,2
@KFC_UKI after visiting your coalville branch this today it's safe to say it needs closing and a deep clean and that was just front of house,289,0,Unlabeled,2
@jaylan_yuksel It’s the worst ��,290,0,Unlabeled,2
@HMRCcustomers Only job. Started middle of Sept. first pay in October. Zero hour contract tax code 000000T (Mt 1),291,0,Unlabeled,2
2nd time in 3 years! #SDCC2018 https://t.co/ewuciUEUD0,292,0,Unlabeled,2
"@CourtneyPong if you can DM us a link to the listing, we'll check this out - thanks",293,0,Unlabeled,2
"The excellent service presented by Carlos Cano today at Gate D50, Flight AA0334 is the reason that I am loyal to @AmericanAir.",294,0,Unlabeled,2
@Safaricom_Care kindly check DM,295,0,Unlabeled,2
More students who earned free pizza by meeting their Nov. reading goals! @pizzahut #fmsteach https://t.co/9z4EsUdkMX,296,0,Unlabeled,2
@ToppsHuddle Omg release a puppy bowl set,297,0,Unlabeled,2
@HMRCcustomers Is pension income taxable?  I think this is not taxable,298,0,Unlabeled,2
@kporzee I have no idea what you are going through right now. The uphill battle you now face will be one of the mos… https://t.co/E9y8BYmemP,299,0,Unlabeled,2
"got that ""shouldn't have trusted that fart"" look going on there bud https://t.co/lEKGwuWzdJ",300,0,Unlabeled,2
Marshall McDonalds should really consider getting their shit together.,301,0,Unlabeled,2
@AskeBay No. and until now still can not connect,302,0,Unlabeled,2
@DSGSupport can you dm me for why my order got canceled? Thanks,303,0,Unlabeled,2
@XFINITY getting ready to drop you guys. I don't know what the issue is with our router/modem that we're leasing fr… https://t.co/P6YoOwozkb,304,0,Unlabeled,2
@KenyaPower I just purchased tokens using mpesa but I can't get the token codes its over 30 minutes now.. My a/c no is 04213141403,305,0,Unlabeled,2
SCHS Treble choir starting the winter vocal concert. @StCR13Principal @STCBulldogs https://t.co/n8dF48kdGd,306,0,Unlabeled,2
@PeterJSpezia @Arbys That's the worst Mtn dew ever,307,0,Unlabeled,2
@Medium Can't write a support ticket via mobile app: impossible if you don't recall your username and publication. Browser redirects to app.,308,0,Unlabeled,2
"@bayleeem well, that’s good, &amp; that you finally made it out!! lol.",309,0,Unlabeled,2
Yay @amazon! Paid for extra for 2 day shipping. 4 days later they are saying it'll be here on the 28th. #13DayShippingIsAFeature,310,0,Unlabeled,2
"Not that I am looking to do anything about it because I'm not, but @Dropbox Professional confuses me. That is all.",311,0,Unlabeled,2
@IKEAUK Do potato based products belong in sandwiches?,312,0,Unlabeled,2
I get Cash Back when I shop online - Sign up with Ebates and you can too! https://t.co/UgzGbVXUr6,313,0,Unlabeled,2
@GameOfThrones @HBO Ouch Too long of a wait and not enough episodes. #needanewshow,314,0,Unlabeled,2
@AmericanAir is the worst...,315,0,Unlabeled,2
@BLACKANDDECKER I need a phone number or an email address to receive assistance about a product. Thank you! Sent 2 emails but I did not receive any notifications back,316,0,Unlabeled,2
"@sho_help can't access showtime site, apps, etc. was 20 minutes into homeland finale! Ugh!",317,0,Unlabeled,2
"@greateranglia Delayed? No, it was cancelled.",318,0,Unlabeled,2
I love love love my #GH but I totally miss the fancy intro's.. ����❤ #catchingup #soaps #oldschool #fancy,319,0,Unlabeled,2
@Uber_Support Have sent two support requests and still no response.,320,0,Unlabeled,2
@awscloud - 24 hours - nothing back on my support ticket: 2235411961 over a week without account activation? Little help?,321,0,Unlabeled,2
"@StateFarm Watkinsville, GA Agent and UGA superfan featured in this article @CFBPlayoff @UGAAthletics https://t.co/GWj8DvgTek",322,0,Unlabeled,2
Read the whole thread�� https://t.co/mdFnNGNh3U,323,0,Unlabeled,2
@brewers37 It works this is how much I made so far �� https://t.co/k8oZ4RRPn6 https://t.co/Kp2ukOJLNv,324,0,Unlabeled,2
@BLACKANDDECKER I just received my BPACT12H air conditioner. Package contains three parts that were broken when I opened. Can you supply new ones? pic.twitter.com/rtEorzYPdb,325,0,Unlabeled,2
@Karnythia Gotta keep his strength up.,326,0,Unlabeled,2
"Are you people taking any action? train 12204 ,G5 . Heating system is not working @RailMinIndia @PiyushGoyalOffc @IRCTC_Ltd @eCateringIRCTC",327,0,Unlabeled,2
@nvidiacc Anyone know what's up with the Geforce 500 series 580 GPX Driver 275.33,328,0,Unlabeled,2
"@DouglasABarrett Boo. I mean it can be hit or miss, but not awful.",329,0,Unlabeled,2
Where is the Wash. Post crossword puzzle for 12 -18-15 ??????,330,0,Unlabeled,2
Even ur friends know ur ways ����,331,0,Unlabeled,2
"I was just checking our news subscriptions, and I realized we subscribed to the print @washingtonpost, but never get the paper.",332,0,Unlabeled,2
"@AaronJBonner I've literally had a decade of practice, so I'm pretty good (and OLD, good lord)",333,0,Unlabeled,2
@josephbirdsong I tried a few. You would assume they'd taste like diet coke with added flavor right? Wrong. The onl… https://t.co/4ZzO5Tjgs3,334,0,Unlabeled,2
What color is trust?,335,0,Unlabeled,2
@LenovoSupport I just the reset options in the (Windows) Settings app. Shall I still call the number?,336,0,Unlabeled,2
Trying something new for this weeks cover. I’m going to try and have it ready by Saturday this time,337,0,Unlabeled,2
Well... that excitement was short lived.,338,0,Unlabeled,2
@TeamTurboTax I just got charged $37 for my state filing when you said it was free before 3/16. Wtf I want a refund. Super shady.,339,0,Unlabeled,2
"@Safaricom_Care I have been using it but has been dormant for six months but I have the sim card, kindly call me on 0742850939",340,0,Unlabeled,2
Leave it to me to get sick AND lose my book the week before finals �� if you see a personal finance book with highli… https://t.co/OkAmiuwQo9,341,0,Unlabeled,2
@ToppsSLAM Thanks for NOTHING for not sending notifications to VIP's for Today's Sane VIP Sig. I WASTED $$ on Diam… https://t.co/ikfMMgKxwt,342,0,Unlabeled,2
@LenovoSupport Waiting for over 2 hours now for chat agent for depot repair update. Almost 2 hours on hold for phone,343,0,Unlabeled,2
@Coach_Lesniak @LadySkyhawksBB Sure...take a picture on the day that I don't dress the part to get manhandled by my team. #lovethisgig,344,0,Unlabeled,2
@SouthwestAir I would like to confirm I have a reservation for my cat.,345,0,Unlabeled,2
Events to Salute Veterans and Troops in Irving https://t.co/eGGQ108A7d,346,0,Unlabeled,2
"BTW @crantraf -- @blackanddecker did me right, and replaced my two failed batteries under warranty. I'm happy :) Thanks @blackanddecker !",347,0,Unlabeled,2
@HarrodsService has the Star Wars Prop tour now closed.? Trying to book a tour. Tks,348,0,Unlabeled,2
@BN_care it says i need a apartment number to place a shipment but i don't have one.. this is why i don't order books.,349,0,Unlabeled,2
Another great week partnering with @Miss_Zapien and her class! #weteachK #empathy #kindnessmatters #kidsdeserveit https://t.co/GvGCfgVILS,350,0,Unlabeled,2
@sho_help showtime app on Apple TV isn't working. Hasn't been for last hour.,351,0,Unlabeled,2
@WholeFoods thank u @jordanmullaney lol https://t.co/VB2mg8NVxE,352,0,Unlabeled,2
@jaay__mall @KatieLynn28 we have such a wonderful friendship,353,0,Unlabeled,2
@arbys are you ever bringing back my delicious pumpkin cheesecake shake. https://t.co/n7HmjR6T4g,354,0,Unlabeled,2
"@MediumSupport thanks. The other issue is that when you tap the comments icon, it triggers the next article load erroneously (mobile web)",355,0,Unlabeled,2
2018 is going to be a good year. I refuse to accept any other reality. • • • • • #2018… https://t.co/oDOOApU2xQ,356,0,Unlabeled,2
"@AirAsiaSupport please urgent already one month no respon.01383194,01383583,01383360,01387394",357,0,Unlabeled,2
"@MACcosmetics I bought a friend a gift card ages ago, they tried to use and its not working, they said i have to contact you. plz help",358,0,Unlabeled,2
#13 on the top 100 iTunes Christmas songs! So proud of u all @chanceperez @DrewRamosNYC @michaelconor @bradytutton… https://t.co/qWy6GF43SE,359,0,Unlabeled,2
@sho_help can't stream sho anytime on Apple TV and  iPad.  What gives?,360,0,Unlabeled,2
@KenyaPower_Care account 14272658163 South B. We're off. What's going on?,361,0,Unlabeled,2
mcdonalds fries are the best,362,0,Unlabeled,2
Dear @washingtonpost : I've been a print subscriber for 30 years. Now your website has kicked me out and customer service hung up on me.,363,0,Unlabeled,2
Re-L Mayer and Vincent https://t.co/r5vaFEm6uE @coub That took some work...,364,0,Unlabeled,2
@HMRCcustomers Thanks for your help. Would you be able to let me know what number I should call for the specialist student loan team please?,365,0,Unlabeled,2
@AegeanSea13 god i hope it gets resolved for everyone soon. honestly thought my shitty wifi was the problem until i went on twitter lol,366,0,Unlabeled,2
"@ComcastCares I contacted the FTC, comcast apologize to the FTC not me, I'm sick of calling. Not once in over a year my service has been rt",367,0,Unlabeled,2
@BT @juliaedmonds9 As Director of Customer Experience at BT I thought you should know about the service I have received #BT,368,0,Unlabeled,2
@SquareUK do you have a pricing structure for non-profits?,369,0,Unlabeled,2
@IrishPowerHour Great show!,370,0,Unlabeled,2
@IAmDanniV worry about your bills before seeing her :(,371,0,Unlabeled,2
@SquareUK hi I'm setting up and account with you. I'm a sole trade &amp; not sure what's the difference between trading name &amp; business name,372,0,Unlabeled,2
"I wonder how many valid @blackanddecker warranties were denied today due to made-up, illegitimate policy. Schools aren't commercial property",373,0,Unlabeled,2
@taylornation13 I bought it for my niece and I'm going to surprise her this weekend! #ididsomethinggood https://t.co/7420DGHq06,374,0,Unlabeled,2
@lnvigorate Fortnite&gt;PUBG,375,0,Unlabeled,2
@McDonalds Imma call you tomorrow to see if y'all came to your senses about my chicken strips!,376,0,Unlabeled,2
"I kno I say this a lot, but I think I’m going to have to come off fb. All this politics giving me anxiety before Boards. No bueno ��",377,0,Unlabeled,2
Wow... don't mess with that kid https://t.co/k7bWaj9eC2,378,0,Unlabeled,2
My AOL account has been hacked. I did not send out anything in a Dropbox file. Sorry for the inconvenience.,379,0,Unlabeled,2
@delaney_hal @realDonaldTrump @TomSteyer @SecretaryAcosta @USDOL He's a real winner alright ��,380,0,Unlabeled,2
#corvids #crow https://t.co/Ozca1B4uUK,381,0,Unlabeled,2
@AskPlayStation i would like assistance,382,0,Unlabeled,2
"@sho_help hello, i have the uverse 300 package that includes showtime, shouldn't i have access to showtimeanytime or no?",383,0,Unlabeled,2
Just posted a photo https://t.co/rPW1d7y4Ht,384,0,Unlabeled,2
@ZARA_Care Dm sent,385,0,Unlabeled,2
@AmazonHelp Not sure. I'm in UK,386,0,Unlabeled,2
"I have yet to see a fifty shades movie, so I think I’m gonna binge watch here soon ��",387,0,Unlabeled,2
Why is it that @McDonalds never gets the drink out for any form of its app ordering? Never ... not once,388,0,Unlabeled,2
"New Emotes for the day. Come check em out!! Oh yeah, and I'm a year older today! Weeeeeee!! https://t.co/il3xcs69vc",389,0,Unlabeled,2
Somebody stole my Amazon package off my porch yesterday :/,390,0,Unlabeled,2
"@HPSupport My newly bought ink cartridges definitely weren't full, as seen on the pictures above",391,0,Unlabeled,2
@juliamarrtin AWWW SHUCKS,392,0,Unlabeled,2
"@WPJohnWagner Yeah, elevate a conversation by taking it straight to a gutter. Insane. #impeachtrump",393,0,Unlabeled,2
@nationalgridus in NY is the most unorganized company with no respect for their customer's time. #badbusiness,394,0,Unlabeled,2
This had me dying. Today has been fantastic. Poor #Mopar https://t.co/3MnWumyDDz,395,0,Unlabeled,2
"Mean-spirited #ParkingDirtySF as @Budweiser driver yelled ""you bikes are f***ing everything up!"", Market &amp; 2nd http://t.co/oOeyUAUpCh",396,0,Unlabeled,2
Mmmm...unclaimed contraband bologna. https://t.co/PI2xpyHjtx,397,0,Unlabeled,2
@yukky_hetare ( ˘ω˘ ) https://t.co/SrzzO8xgxt,398,0,Unlabeled,2
@vwcares thank you.. We solved the problem,399,0,Unlabeled,2
@justin_dz @LibraryofVA @US_IMLS @VAStateParks @ScienceMusofVA https://t.co/TDh854xI1O Check our the Virginia Libra… https://t.co/7S9D0c3Ems,400,0,Unlabeled,2
@KFC_UKI_Help how do your staff forget to put chips with an order? So dumb! So annoying,401,0,Unlabeled,2
Thanks @McDonalds https://t.co/R2rGw22VVh,402,0,Unlabeled,2
@LenovoSupport How many Moto phones have gotten the update vs the ones that have not. Just the ones that are eligible.,403,0,Unlabeled,2
@rhettandlink I want to cuddle #EarBiscuits,404,0,Unlabeled,2
"@SubaruCustCare @CRcars did, told no warranty, wait till thrs for rview.  Called again, left #, still waiting on call back. No case # given.",405,0,Unlabeled,2
@AnnaBramstedt I wish I could favorite that more than once tbh,406,0,Unlabeled,2
@LenovoSupport Is the support site having issues? I'm getting redirected to a page that says the support site is unavailable. I'm trying to find my warranty information.,407,0,Unlabeled,2
2 quesoritos and a taco!these golf balls are gold. https://t.co/oTOlBEvQz6,408,0,Unlabeled,2
"@comcast what the fuck? You implement 1TB caps, and then we cant even purchase an unlimited plan?",409,0,Unlabeled,2
